37, 26, 1.354, 48
24, 1, 3.729, 988
62, 18, 4.000, 1
27, 28, 1.595, 222
49, 15, 2.333, 3
52, 12, 1.333, 3
0, 58, 1.000, 1
3, 23, 2.646, 1711
25, 38, 1.515, 33
6, 0, 5.339, 17525
64, 7, 2.000, 5
32, 48, 2.250, 4
31, 24, 1.576, 184
53, 43, 2.000, 1
40, 16, 1.489, 47
21, 18, 1.818, 1548
43, 13, 1.357, 42
8, 57, 1.000, 2
7, 35, 2.004, 236
46, 10, 1.375, 16
11, 36, 2.456, 171
68, 19, 1.000, 3
33, 23, 2.080, 138
16, 41, 2.323, 31
36, 36, 1.053, 19
37, 20, 1.551, 89
58, 9, 2.000, 3
44, 36, 1.000, 2
9, 30, 1.978, 603
12, 61, 1.000, 1
34, 14, 1.686, 188
15, 16, 2.014, 3266
37, 3, 3.554, 130
24, 8, 1.986, 1939
62, 21, 5.500, 2
27, 21, 1.705, 502
49, 0, 1.000, 5
13, 26, 1.882, 1100
52, 11, 2.500, 2
0, 49, 1.000, 5
20, 60, 1.000, 1
3, 28, 2.595, 667
25, 47, 4.833, 6
28, 12, 1.725, 770
32, 55, 1.000, 1
31, 1, 3.466, 268
53, 52, 1.000, 1
40, 23, 1.545, 33
21, 27, 1.710, 496
4, 37, 2.356, 135
43, 2, 2.962, 26
8, 32, 2.032, 370
7, 24, 2.081, 1914
46, 13, 1.750, 12
29, 43, 1.250, 8
68, 26, 2.000, 2
33, 40, 1.600, 5
16, 32, 1.947, 245
36, 35, 1.375, 16
58, 16, 1.000, 1
22, 10, 1.921, 2633
44, 35, 1.000, 6
9, 7, 2.437, 9641
12, 52, 1.250, 4
34, 9, 2.063, 238
15, 25, 1.731, 1150
37, 12, 1.680, 153
24, 15, 1.797, 1386
42, 23, 1.647, 17
13, 19, 1.987, 2846
52, 18, 1.000, 1
0, 8, 5.639, 15582
3, 5, 2.854, 10125
25, 48, 1.167, 6
64, 21, 1.000, 1
28, 11, 1.894, 859
50, 24, 1.400, 5
31, 14, 1.649, 390
1, 47, 2.500, 2
40, 30, 1.263, 19
21, 36, 1.524, 82
4, 44, 2.067, 30
8, 39, 2.162, 99
7, 17, 2.232, 4540
65, 10, 3.000, 10
46, 20, 1.400, 10
29, 36, 1.588, 34
33, 33, 1.581, 31
16, 39, 2.589, 73
36, 42, 1.667, 6
41, 33, 1.688, 16
22, 13, 1.907, 2143
44, 26, 1.000, 10
9, 8, 2.327, 9406
12, 51, 2.125, 8
34, 0, 5.098, 378
37, 53, 1.000, 3
59, 8, 1.000, 2
24, 22, 1.649, 818
62, 7, 1.000, 3
13, 12, 2.079, 5545
52, 25, 2.000, 4
0, 15, 6.268, 8324
38, 28, 1.595, 37
3, 10, 2.840, 7135
28, 2, 3.225, 600
50, 19, 1.667, 6
53, 6, 1.250, 4
1, 32, 3.286, 245
40, 5, 2.025, 80
21, 45, 2.083, 12
4, 43, 1.724, 29
8, 46, 1.786, 14
7, 14, 2.304, 6028
65, 3, 4.167, 6
46, 31, 1.000, 2
68, 8, 2.000, 4
16, 30, 1.646, 350
2, 65, 1.000, 1
17, 65, 1.500, 2
22, 4, 2.582, 2279
5, 52, 1.500, 4
44, 17, 1.100, 10
9, 49, 2.875, 8
47, 4, 3.308, 13
12, 42, 1.731, 52
34, 27, 1.523, 65
17, 49, 1.000, 10
37, 62, 1.000, 1
59, 1, 5.000, 1
24, 29, 1.566, 265
62, 14, 3.000, 2
45, 46, 1.000, 1
10, 16, 2.048, 4613
13, 5, 2.557, 6419
0, 6, 5.262, 16994
38, 23, 1.565, 62
25, 2, 3.148, 1022
63, 21, 1.000, 2
28, 25, 1.622, 267
50, 10, 2.273, 11
53, 15, 2.000, 2
40, 12, 1.800, 65
21, 54, 1.000, 2
4, 18, 2.720, 3678
26, 35, 1.708, 65
7, 7, 2.584, 10334
65, 4, 2.667, 3
46, 38, 1.000, 2
11, 64, 4.000, 3
16, 21, 1.848, 1869
19, 0, 6.164, 4893
41, 19, 1.676, 37
22, 31, 1.859, 213
5, 61, 2.167, 6
44, 8, 1.714, 21
9, 58, 2.000, 3
47, 13, 1.947, 19
12, 33, 1.703, 276
34, 18, 1.877, 162
17, 42, 1.900, 30
37, 39, 1.375, 8
59, 6, 1.333, 3
42, 50, 1.000, 1
45, 39, 1.000, 1
10, 27, 2.003, 1066
35, 17, 1.985, 133
0, 29, 5.780, 885
38, 14, 1.689, 90
25, 11, 1.823, 1482
63, 18, 5.000, 2
28, 16, 1.790, 572
50, 5, 1.200, 5
14, 39, 2.339, 62
53, 8, 1.500, 2
1, 50, 6.000, 2
21, 63, 1.000, 2
4, 25, 2.769, 1294
26, 42, 1.375, 24
46, 41, 1.000, 3
29, 15, 1.842, 513
16, 12, 2.001, 4301
19, 9, 2.039, 3678
41, 20, 1.268, 41
22, 22, 1.782, 1179
5, 38, 2.074, 108
44, 7, 2.935, 31
9, 35, 2.123, 219
47, 10, 1.333, 15
30, 54, 2.000, 1
69, 25, 1.000, 3
34, 45, 1.000, 1
17, 35, 1.852, 122
37, 32, 1.294, 17
23, 13, 1.814, 1849
45, 32, 1.000, 1
10, 2, 3.146, 6470
30, 65, 2.000, 1
13, 55, 1.000, 4
35, 22, 1.769, 91
0, 20, 6.296, 4073
38, 1, 3.375, 64
25, 12, 1.729, 1412
9, 59, 1.500, 2
14, 46, 1.286, 7
53, 17, 1.000, 3
1, 11, 3.363, 4784
4, 0, 4.974, 18847
26, 53, 1.000, 2
65, 22, 3.000, 2
29, 8, 2.176, 737
12, 64, 2.000, 1
51, 39, 1.000, 1
16, 3, 2.705, 4156
19, 14, 1.969, 2678
2, 42, 2.786, 28
41, 29, 1.300, 20
22, 41, 1.444, 27
5, 47, 1.125, 8
9, 36, 2.006, 158
66, 15, 2.000, 4
47, 19, 1.000, 13
34, 36, 3.000, 8
17, 36, 1.829, 123
56, 9, 1.000, 2
37, 41, 1.000, 9
42, 36, 1.333, 6
23, 10, 1.953, 2179
45, 25, 1.077, 13
10, 13, 2.119, 6340
13, 48, 1.778, 9
35, 31, 1.706, 34
60, 13, 6.000, 1
25, 21, 1.689, 721
63, 0, 3.429, 7
14, 49, 1.500, 10
53, 26, 1.000, 2
1, 12, 3.428, 4361
39, 27, 1.429, 14
4, 15, 2.698, 4961
29, 1, 3.298, 392
21, 65, 1.000, 1
54, 11, 1.000, 3
19, 23, 1.753, 1167
2, 37, 2.789, 114
41, 6, 1.840, 75
22, 32, 1.669, 154
5, 40, 2.179, 78
9, 45, 1.450, 20
66, 6, 2.000, 2
47, 24, 1.750, 4
30, 32, 1.643, 56
69, 11, 1.000, 2
17, 29, 1.762, 453
42, 47, 1.000, 2
23, 3, 2.620, 1718
45, 18, 1.818, 11
10, 52, 1.000, 6
32, 9, 2.168, 410
31, 67, 1.000, 1
35, 4, 2.687, 246
18, 52, 1.000, 1
38, 51, 1.000, 2
60, 4, 2.000, 1
25, 30, 1.535, 155
11, 31, 1.976, 449
1, 5, 3.273, 7817
39, 16, 2.640, 75
26, 7, 2.119, 1313
48, 24, 2.333, 6
29, 26, 1.411, 209
54, 2, 1.000, 1
19, 28, 1.675, 495
2, 60, 2.000, 3
41, 15, 1.695, 59
5, 17, 2.656, 4284
27, 44, 1.364, 11
66, 1, 1.000, 1
47, 33, 4.000, 1
30, 43, 1.300, 10
34, 54, 1.000, 1
17, 22, 1.806, 1606
20, 5, 2.433, 3165
42, 22, 1.640, 25
23, 24, 1.622, 711
6, 48, 1.167, 6
45, 11, 1.529, 17
10, 63, 1.000, 2
32, 0, 5.015, 543
13, 34, 1.827, 191
35, 13, 1.643, 207
18, 47, 2.375, 8
38, 42, 1.000, 1
60, 3, 1.000, 4
11, 20, 1.932, 3045
50, 41, 1.000, 1
14, 3, 2.958, 5168
36, 20, 1.460, 100
1, 30, 3.369, 298
39, 9, 1.659, 91
22, 67, 2.000, 2
26, 14, 1.995, 1044
48, 31, 1.000, 1
29, 19, 1.543, 374
15, 32, 2.081, 272
54, 5, 1.500, 2
19, 37, 1.681, 91
2, 55, 1.500, 2
22, 50, 1.286, 7
5, 26, 2.307, 1167
27, 37, 1.488, 41
66, 24, 4.000, 2
30, 18, 1.945, 343
34, 49, 3.000, 1
17, 15, 1.940, 2883
20, 12, 1.853, 2825
42, 17, 2.103, 29
23, 17, 1.753, 1347
6, 43, 2.226, 31
45, 4, 2.235, 17
10, 38, 1.971, 104
32, 7, 2.321, 445
35, 50, 1.000, 3
18, 38, 1.469, 81
15, 67, 1.000, 2
8, 16, 2.301, 5075
11, 13, 2.082, 6080
50, 32, 1.000, 1
14, 10, 2.093, 5851
36, 19, 2.028, 106
1, 23, 3.402, 1078
39, 6, 2.216, 116
26, 9, 2.010, 1340
48, 22, 1.500, 2
51, 3, 1.000, 2
15, 41, 1.672, 64
54, 28, 1.000, 2
19, 42, 1.371, 35
2, 14, 3.258, 4446
22, 53, 1.500, 6
5, 3, 2.858, 10180
9, 64, 3.500, 2
66, 19, 1.667, 3
30, 21, 1.913, 300
17, 0, 6.319, 6623
20, 11, 1.936, 3058
3, 53, 3.000, 1
42, 24, 1.500, 22
23, 46, 1.333, 9
6, 34, 2.133, 255
10, 33, 1.891, 303
67, 16, 2.000, 5
32, 30, 1.643, 56
52, 31, 1.000, 1
18, 33, 1.735, 189
57, 10, 2.500, 2
38, 36, 1.250, 8
3, 66, 1.000, 1
43, 43, 1.000, 2
8, 23, 1.989, 2319
11, 2, 3.201, 5893
14, 13, 2.144, 4648
36, 26, 1.429, 42
13, 41, 1.455, 55
61, 14, 2.000, 1
26, 16, 1.725, 868
48, 13, 1.875, 8
51, 8, 3.500, 4
15, 54, 1.000, 1
19, 51, 1.000, 6
2, 9, 3.086, 6987
24, 38, 1.422, 45
5, 12, 2.640, 6938
30, 28, 1.443, 106
34, 67, 3.000, 1
55, 12, 1.667, 3
20, 18, 1.837, 1867
3, 58, 1.500, 2
42, 3, 2.651, 43
31, 46, 1.000, 2
6, 37, 2.393, 150
10, 40, 1.600, 70
67, 25, 6.000, 1
32, 21, 1.653, 222
31, 39, 1.412, 17
35, 32, 2.029, 34
18, 24, 1.890, 1024
43, 32, 1.000, 7
8, 30, 2.251, 566
7, 62, 1.000, 3
11, 59, 3.000, 1
33, 10, 1.818, 313
14, 20, 1.839, 2390
36, 1, 3.589, 124
32, 67, 1.000, 1
39, 52, 1.000, 1
61, 7, 1.000, 1
26, 27, 1.522, 255
48, 4, 1.556, 9
12, 26, 1.782, 1174
51, 17, 2.000, 5
15, 63, 3.000, 1
58, 30, 1.000, 1
19, 56, 1.500, 2
2, 0, 4.484, 19185
24, 45, 1.300, 10
27, 8, 2.023, 1100
10, 64, 1.500, 2
49, 27, 1.667, 3
30, 7, 2.347, 542
55, 5, 2.000, 1
20, 25, 1.739, 755
3, 35, 2.593, 189
42, 10, 1.462, 39
6, 28, 2.321, 815
28, 41, 1.000, 19
32, 44, 1.100, 10
31, 44, 1.375, 8
35, 41, 2.000, 6
18, 19, 1.753, 1941
21, 6, 2.277, 2960
4, 66, 1.000, 4
43, 25, 1.571, 14
8, 5, 2.654, 9970
11, 50, 1.500, 6
11, 48, 1.286, 14
33, 3, 2.886, 273
14, 31, 1.609, 396
36, 8, 2.127, 166
61, 0, 1.667, 3
7, 68, 1.200, 5
12, 17, 1.960, 3797
51, 22, 1.333, 3
15, 4, 2.709, 5108
19, 65, 1.750, 4
2, 27, 3.091, 761
24, 52, 1.000, 3
27, 1, 3.585, 561
49, 28, 1.500, 2
30, 14, 1.787, 418
0, 45, 2.667, 18
55, 2, 1.500, 2
20, 32, 1.722, 205
3, 40, 2.238, 84
23, 53, 1.000, 2
6, 23, 2.258, 2189
64, 10, 1.500, 2
28, 32, 1.560, 84
67, 7, 2.500, 2
32, 35, 2.031, 32
31, 21, 1.737, 259
35, 46, 1.000, 1
18, 10, 2.049, 3874
40, 35, 1.000, 7
21, 15, 1.797, 2064
43, 30, 1.000, 6
8, 12, 2.229, 7389
7, 44, 2.844, 32
11, 41, 1.600, 50
33, 4, 2.469, 311
16, 60, 2.500, 4
58, 4, 1.000, 1
39, 42, 1.000, 6
61, 25, 1.000, 1
9, 19, 2.022, 3610
12, 8, 2.236, 7448
23, 68, 1.000, 2
15, 13, 1.979, 4274
37, 16, 1.543, 94
2, 18, 3.224, 2841
24, 59, 1.500, 2
27, 6, 2.107, 1098
49, 21, 1.000, 3
52, 6, 1.000, 1
0, 36, 4.940, 200
20, 47, 1.000, 6
3, 17, 2.927, 3701
23, 50, 1.500, 2
6, 14, 2.536, 6076
64, 1, 5.667, 3
28, 63, 1.000, 1
67, 12, 1.667, 3
31, 18, 1.704, 247
18, 5, 2.522, 3916
40, 42, 1.333, 6
21, 8, 2.157, 3004
4, 48, 1.625, 8
43, 23, 1.167, 12
8, 51, 4.333, 3
7, 37, 2.401, 152
46, 0, 5.727, 11
11, 46, 2.647, 17
68, 21, 1.500, 2
33, 29, 1.750, 76
16, 51, 2.667, 3
58, 15, 1.500, 2
39, 35, 1.111, 9
9, 20, 2.125, 3275
48, 41, 1.000, 3
12, 7, 2.361, 7450
16, 66, 1.000, 1
15, 10, 2.092, 5276
37, 25, 1.480, 50
24, 2, 3.207, 1217
27, 31, 1.658, 114
49, 14, 1.636, 11
52, 13, 2.000, 3
0, 59, 2.556, 9
3, 22, 2.865, 1989
25, 37, 1.460, 50
6, 1, 3.338, 7388
28, 54, 1.333, 3
31, 27, 1.557, 115
14, 65, 1.333, 3
40, 17, 1.460, 50
21, 17, 1.822, 1705
4, 63, 1.333, 3
43, 12, 1.325, 40
8, 58, 1.000, 1
7, 34, 2.354, 257
46, 11, 2.929, 14
11, 39, 1.976, 84
68, 28, 1.000, 2
33, 22, 1.897, 145
16, 42, 2.038, 26
36, 37, 1.312, 16
44, 37, 1.000, 3
9, 29, 2.023, 666
48, 32, 2.667, 3
12, 62, 3.000, 3
34, 15, 1.756, 180
15, 19, 1.857, 2517
37, 2, 2.917, 120
24, 9, 2.042, 1910
27, 20, 1.655, 536
49, 7, 2.000, 9
13, 25, 1.860, 1301
52, 20, 1.000, 1
0, 50, 4.667, 3
3, 31, 3.057, 456
25, 46, 1.833, 6
28, 13, 1.699, 715
50, 30, 1.333, 3
31, 0, 5.274, 679
40, 24, 1.774, 31
21, 26, 1.653, 642
4, 38, 2.520, 123
43, 5, 2.182, 44
8, 33, 2.410, 356
7, 27, 2.123, 1030
46, 18, 1.333, 12
29, 42, 1.250, 8
68, 27, 1.500, 2
33, 47, 4.000, 1
16, 33, 1.801, 201
36, 44, 1.000, 2
58, 17, 1.500, 2
22, 11, 1.913, 2420
44, 28, 1.000, 9
9, 6, 2.373, 9499
12, 53, 1.500, 2
34, 6, 2.120, 274
15, 24, 1.809, 1399
37, 11, 1.832, 155
24, 16, 1.762, 1269
13, 18, 2.015, 3205
52, 19, 2.000, 3
0, 9, 5.809, 14411
38, 26, 1.263, 19
3, 4, 2.926, 10345
64, 22, 1.000, 1
28, 4, 2.751, 751
50, 25, 1.000, 6
31, 9, 2.038, 498
1, 46, 3.444, 9
40, 31, 1.222, 9
21, 35, 1.583, 115
4, 45, 3.421, 19
8, 40, 1.889, 72
7, 16, 2.421, 5027
65, 9, 1.375, 8
46, 21, 1.545, 11
29, 35, 1.902, 41
68, 2, 1.000, 2
33, 32, 1.600, 35
16, 24, 1.764, 1282
36, 43, 1.333, 6
17, 66, 2.200, 5
41, 32, 1.200, 5
22, 2, 3.335, 1739
44, 27, 1.308, 13
9, 15, 2.050, 5522
12, 44, 1.238, 21
34, 1, 2.782, 170
17, 63, 4.000, 2
37, 52, 1.000, 1
59, 11, 3.000, 1
24, 23, 1.630, 725
10, 22, 1.912, 2606
13, 11, 2.103, 6124
0, 0, 5.287, 48962
38, 29, 1.381, 21
3, 13, 2.901, 5381
8, 64, 4.000, 1
28, 3, 2.725, 681
50, 16, 1.200, 5
53, 5, 2.250, 4
1, 39, 3.286, 42
40, 6, 1.950, 100
21, 44, 1.692, 13
4, 20, 2.586, 2758
8, 47, 1.444, 9
7, 9, 2.449, 9571
65, 2, 1.000, 1
46, 28, 6.000, 3
68, 9, 1.143, 7
33, 57, 1.000, 1
16, 31, 1.737, 316
54, 44, 2.000, 1
41, 41, 1.000, 4
22, 5, 2.547, 2359
5, 51, 1.000, 4
44, 18, 2.562, 16
9, 48, 1.500, 10
47, 7, 1.867, 15
12, 43, 1.333, 42
34, 24, 1.644, 90
17, 48, 1.857, 7
